src_bytes_log,dst_bytes_log,count_log,srv_count_log
0.0,4.007333185232471,3.295836866004329,3.4657359027997265
4.007333185232471,0.0,2.3978952727983707,3.4657359027997265
4.204692619390966,0.0,1.791759469228055,2.1972245773362196
0.0,4.204692619390966,3.295836866004329,2.1972245773362196
4.007333185232471,0.0,1.791759469228055,2.1972245773362196
5.802118375377063,0.0,1.791759469228055,1.791759469228055
4.564348191467836,0.0,1.6094379124341003,2.302585092994046
0.0,4.007333185232471,3.295836866004329,2.1972245773362196
0.0,7.2909747781429814,3.295836866004329,1.791759469228055
0.0,7.2909747781429814,3.295836866004329,2.1972245773362196
0.0,7.2909747781429814,3.295836866004329,2.1972245773362196
0.0,7.108244139731541,3.295836866004329,1.791759469228055
5.198497031265826,0.0,1.791759469228055,1.791759469228055
0.0,4.969813299576001,3.295836866004329,2.302585092994046
4.204692619390966,0.0,0.0,2.1972245773362196
0.0,4.007333185232471,3.295836866004329,2.1972245773362196
0.0,5.420534999272286,3.295836866004329,1.791759469228055
7.2909747781429814,0.0,1.791759469228055,2.1972245773362196
4.736198448394496,0.0,1.791759469228055,1.791759469228055
0.0,4.204692619390966,4.02535169073515,3.6888794541139363
4.007333185232471,0.0,2.1972245773362196,3.6888794541139363
6.349138991379798,0.0,2.1972245773362196,2.0794415416798357
0.0,4.007333185232471,4.02535169073515,3.6888794541139363
4.31748811353631,0.0,1.9459101490553132,2.6390573296152584
0.0,4.007333185232471,4.02535169073515,3.6888794541139363
0.0,7.2909747781429814,4.02535169073515,2.0794415416798357
0.0,7.2909747781429814,4.02535169073515,3.6888794541139363
0.0,7.2909747781429814,4.02535169073515,3.6888794541139363
0.0,7.214504414151143,4.02535169073515,2.0794415416798357
0.0,7.010311867307229,4.02535169073515,3.044522437723423
4.77912349311153,0.0,2.1972245773362196,2.0794415416798357
6.723832440821209,0.0,2.1972245773362196,2.0794415416798357
0.0,5.886104031450156,4.02535169073515,2.6390573296152584
4.204692619390966,0.0,2.0794415416798357,3.6888794541139363
4.007333185232471,0.0,1.9459101490553132,3.6888794541139363
4.465908118654584,0.0,1.9459101490553132,2.6390573296152584
0.0,4.204692619390966,4.02535169073515,3.6888794541139363
4.007333185232471,0.0,2.0794415416798357,3.6888794541139363
5.855071922202427,0.0,2.0794415416798357,3.044522437723423
0.0,7.2909747781429814,4.02535169073515,3.6888794541139363
0.0,7.2909747781429814,4.02535169073515,3.6888794541139363
0.0,7.081708586105575,4.02535169073515,3.044522437723423
5.3612921657094255,0.0,2.0794415416798357,3.044522437723423
0.0,5.648974238161206,4.02535169073515,2.6390573296152584
4.204692619390966,0.0,2.302585092994046,3.6888794541139363
0.0,4.007333185232471,4.02535169073515,3.6888794541139363
0.0,5.303304908059076,4.02535169073515,2.0794415416798357
0.0,5.204006687076795,4.02535169073515,2.0794415416798357
4.007333185232471,0.0,2.1972245773362196,3.6888794541139363
4.3694478524670215,0.0,2.1972245773362196,2.0794415416798357
4.007333185232471,0.0,2.1972245773362196,3.6888794541139363
0.0,4.663439094112067,4.02535169073515,3.044522437723423
7.2909747781429814,0.0,2.0794415416798357,3.044522437723423
7.2909747781429814,0.0,2.0794415416798357,3.6888794541139363
7.2909747781429814,0.0,2.0794415416798357,3.6888794541139363
6.710523109452428,0.0,2.0794415416798357,3.044522437723423
0.0,4.204692619390966,4.02535169073515,3.6888794541139363
4.007333185232471,0.0,2.302585092994046,3.6888794541139363
5.8888779583328805,0.0,2.302585092994046,3.044522437723423
0.0,4.007333185232471,4.02535169073515,3.6888794541139363
0.0,4.007333185232471,4.02535169073515,3.6888794541139363
0.0,4.007333185232471,4.02535169073515,3.6888794541139363
0.0,7.2909747781429814,4.02535169073515,3.044522437723423
0.0,7.2909747781429814,4.02535169073515,3.6888794541139363
0.0,6.77078942390898,4.02535169073515,3.6888794541139363
0.0,7.2909747781429814,4.02535169073515,3.6888794541139363
4.204692619390966,0.0,2.302585092994046,3.6888794541139363
4.007333185232471,0.0,2.302585092994046,3.6888794541139363
5.198497031265826,0.0,2.302585092994046,3.044522437723423
0.0,5.796057750765372,4.02535169073515,3.044522437723423
0.0,4.820281565605037,4.02535169073515,3.044522437723423
4.955827057601261,0.0,2.302585092994046,3.044522437723423
7.2909747781429814,0.0,2.302585092994046,3.6888794541139363
4.23410650459726,0.0,2.302585092994046,3.044522437723423
6.794586580876499,0.0,2.302585092994046,3.044522437723423
0.0,4.007333185232471,4.02535169073515,3.6888794541139363
4.007333185232471,0.0,2.1972245773362196,3.6888794541139363
0.0,7.2909747781429814,4.812184355372417,3.970291913552122
0.0,5.552959584921617,4.812184355372417,3.970291913552122
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
4.204692619390966,0.0,3.044522437723423,4.653960350157523
4.31748811353631,0.0,3.044522437723423,4.653960350157523
4.418840607796598,0.0,3.044522437723423,4.653960350157523
4.31748811353631,0.0,3.044522437723423,4.653960350157523
4.31748811353631,0.0,3.044522437723423,4.653960350157523
4.31748811353631,0.0,3.044522437723423,4.653960350157523
4.31748811353631,0.0,3.044522437723423,4.653960350157523
4.31748811353631,0.0,3.044522437723423,4.653960350157523
4.007333185232471,0.0,3.044522437723423,4.653960350157523
4.007333185232471,0.0,3.044522437723423,4.653960350157523
4.454347296253507,0.0,3.044522437723423,3.970291913552122
4.007333185232471,0.0,3.044522437723423,4.653960350157523
0.0,4.532599493153256,4.812184355372417,3.970291913552122
0.0,4.007333185232471,4.812184355372417,4.653960350157523
0.0,4.574710978503383,4.812184355372417,3.970291913552122
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,6.6240652277998935,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
4.204692619390966,0.0,3.295836866004329,4.653960350157523
0.0,4.532599493153256,4.812184355372417,3.970291913552122
4.007333185232471,0.0,3.295836866004329,4.653960350157523
4.007333185232471,0.0,3.295836866004329,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
4.204692619390966,0.0,3.044522437723423,4.653960350157523
0.0,4.007333185232471,4.812184355372417,4.653960350157523
4.204692619390966,0.0,3.295836866004329,4.653960350157523
4.418840607796598,0.0,2.302585092994046,2.995732273553991
0.0,4.007333185232471,4.812184355372417,4.653960350157523
4.007333185232471,0.0,3.295836866004329,4.653960350157523
4.330733340286331,0.0,2.302585092994046,2.995732273553991
4.330733340286331,0.0,2.302585092994046,2.995732273553991
0.0,4.204692619390966,4.812184355372417,4.653960350157523
4.007333185232471,0.0,3.295836866004329,4.653960350157523
5.8888779583328805,0.0,3.295836866004329,3.970291913552122
0.0,4.5217885770490405,4.812184355372417,2.995732273553991
0.0,4.836281906951478,4.812184355372417,2.995732273553991
7.164720378771857,0.0,2.3978952727983707,3.1354942159291497
7.164720378771857,0.0,2.3978952727983707,3.1354942159291497
4.812184355372417,0.0,2.3978952727983707,3.1354942159291497
0.0,7.164720378771857,4.812184355372417,3.1354942159291497
0.0,4.007333185232471,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,3.970291913552122
0.0,6.77078942390898,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
4.204692619390966,0.0,3.295836866004329,4.653960350157523
4.007333185232471,0.0,3.295836866004329,4.653960350157523
5.198497031265826,0.0,3.295836866004329,3.970291913552122
7.164720378771857,0.0,2.3978952727983707,3.1354942159291497
0.0,6.511745329644728,4.812184355372417,3.1354942159291497
0.0,7.164720378771857,4.812184355372417,3.1354942159291497
0.0,5.855071922202427,4.812184355372417,3.1354942159291497
0.0,4.219507705176107,4.812184355372417,3.1354942159291497
5.030437921392435,0.0,2.3978952727983707,3.1354942159291497
7.161622002939187,0.0,2.3978952727983707,3.1354942159291497
6.956545443151569,0.0,2.3978952727983707,3.1354942159291497
0.0,7.164720378771857,4.812184355372417,3.1354942159291497
0.0,5.093750200806762,4.812184355372417,3.1354942159291497
0.0,4.248495242049359,4.812184355372417,3.1354942159291497
0.0,4.30406509320417,4.812184355372417,3.1354942159291497
4.343805421853684,0.0,2.3978952727983707,3.1354942159291497
4.330733340286331,0.0,2.3978952727983707,3.1354942159291497
0.0,4.820281565605037,4.812184355372417,3.970291913552122
0.0,5.796057750765372,4.812184355372417,4.653960350157523
4.204692619390966,0.0,3.295836866004329,4.653960350157523
7.2909747781429814,0.0,3.295836866004329,3.970291913552122
5.049856007249537,0.0,3.295836866004329,3.970291913552122
6.78332520060396,0.0,3.295836866004329,3.970291913552122
0.0,4.955827057601261,4.812184355372417,2.995732273553991
0.0,4.007333185232471,4.812184355372417,4.653960350157523
0.0,4.663439094112067,4.812184355372417,3.970291913552122
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,7.243512974665482,4.812184355372417,3.970291913552122
0.0,4.532599493153256,4.812184355372417,3.970291913552122
4.007333185232471,0.0,3.295836866004329,4.653960350157523
4.204692619390966,0.0,2.70805020110221,4.653960350157523
0.0,5.384495062789089,4.812184355372417,3.1354942159291497
0.0,6.403574197934815,4.812184355372417,3.1354942159291497
4.356708826689592,0.0,2.3978952727983707,3.1354942159291497
4.382026634673881,0.0,2.3978952727983707,3.1354942159291497
4.007333185232471,0.0,3.295836866004329,4.653960350157523
0.0,4.204692619390966,4.812184355372417,4.653960350157523
4.007333185232471,0.0,2.70805020110221,4.653960350157523
5.4510384535657,0.0,2.70805020110221,3.970291913552122
0.0,4.204692619390966,4.812184355372417,3.1354942159291497
0.0,4.634728988229636,4.812184355372417,3.970291913552122
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
0.0,4.634728988229636,4.812184355372417,3.970291913552122
0.0,7.104144092987527,4.812184355372417,3.970291913552122
0.0,7.2909747781429814,4.812184355372417,4.653960350157523
4.204692619390966,0.0,2.70805020110221,4.653960350157523
4.204692619390966,0.0,2.70805020110221,4.653960350157523
4.204692619390966,0.0,2.70805020110221,4.653960350157523
4.007333185232471,0.0,2.70805020110221,4.653960350157523
0.0,4.007333185232471,4.812184355372417,4.653960350157523
4.007333185232471,0.0,3.295836866004329,4.653960350157523
5.3612921657094255,0.0,2.70805020110221,3.970291913552122
0.0,4.663439094112067,4.812184355372417,3.970291913552122
6.102558594613569,0.0,2.70805020110221,3.970291913552122
7.0630481633881725,0.0,2.70805020110221,3.970291913552122
5.71042701737487,0.0,2.70805020110221,3.970291913552122
0.0,4.007333185232471,4.812184355372417,4.653960350157523
0.0,5.814130531825066,4.812184355372417,3.970291913552122
0.0,5.049856007249537,4.812184355372417,3.970291913552122
0.0,5.4510384535657,4.812184355372417,3.970291913552122
4.007333185232471,0.0,2.70805020110221,4.653960350157523
5.6131281063880705,0.0,2.70805020110221,3.970291913552122
5.777652323222656,0.0,2.70805020110221,3.970291913552122
0.0,4.007333185232471,4.812184355372417,4.653960350157523
0.0,5.049856007249537,4.812184355372417,3.970291913552122
0.0,5.4510384535657,4.812184355372417,3.970291913552122
4.007333185232471,0.0,2.70805020110221,4.653960350157523
6.593044534142437,0.0,2.6390573296152584,3.4011973816621555
4.343805421853684,0.0,2.3978952727983707,3.044522437723423
0.0,4.2626798770413155,4.844187086458591,3.4011973816621555
4.31748811353631,0.0,2.6390573296152584,3.4011973816621555
0.0,6.073044534100405,4.844187086458591,3.4011973816621555
0.0,5.187385805840755,4.844187086458591,3.4011973816621555
4.356708826689592,0.0,2.6390573296152584,3.4011973816621555
0.0,4.204692619390966,4.844187086458591,3.4011973816621555
0.0,4.804021044733257,4.948759890378168,3.091042453358316
4.204692619390966,0.0,2.3978952727983707,4.77912349311153
0.0,4.204692619390966,4.948759890378168,4.77912349311153
4.007333185232471,0.0,2.3978952727983707,4.77912349311153
7.2909747781429814,0.0,2.3978952727983707,4.77912349311153
6.082218910376446,0.0,2.3978952727983707,4.143134726391533
0.0,4.007333185232471,4.948759890378168,4.77912349311153
0.0,4.007333185232471,4.948759890378168,4.77912349311153
0.0,7.2909747781429814,4.948759890378168,4.143134726391533
4.204692619390966,0.0,2.3978952727983707,4.77912349311153
0.0,7.2909747781429814,4.948759890378168,4.77912349311153
0.0,7.2909747781429814,4.948759890378168,4.143134726391533
4.204692619390966,0.0,2.3978952727983707,4.77912349311153
0.0,7.2909747781429814,4.948759890378168,4.143134726391533
0.0,7.2909747781429814,4.948759890378168,4.77912349311153
0.0,6.48768401848461,4.948759890378168,4.143134726391533
4.204692619390966,0.0,2.3978952727983707,4.77912349311153
4.007333185232471,0.0,2.3978952727983707,4.77912349311153
4.77912349311153,0.0,2.3978952727983707,4.143134726391533
5.921578419643816,0.0,2.3978952727983707,4.143134726391533
0.0,4.007333185232471,4.948759890378168,4.77912349311153
0.0,6.3835066348840055,4.948759890378168,4.143134726391533
0.0,4.969813299576001,4.948759890378168,4.143134726391533
0.0,4.48863636973214,4.948759890378168,4.143134726391533
4.007333185232471,0.0,2.3978952727983707,4.77912349311153
4.290459441148391,0.0,2.4849066497880004,3.1780538303479458
0.0,5.153291594497779,5.043425116919247,3.1780538303479458
4.204692619390966,0.0,3.4011973816621555,5.0106352940962555
0.0,4.204692619390966,5.043425116919247,5.0106352940962555
4.007333185232471,0.0,3.4011973816621555,5.0106352940962555
6.682108597449809,0.0,3.4011973816621555,2.995732273553991
0.0,4.007333185232471,5.043425116919247,5.0106352940962555
0.0,5.0369526024136295,5.043425116919247,2.995732273553991
4.007333185232471,0.0,3.4011973816621555,5.0106352940962555
6.767343125265392,0.0,3.4011973816621555,2.995732273553991
0.0,4.007333185232471,5.043425116919247,5.0106352940962555
0.0,5.834810737062605,5.043425116919247,2.995732273553991
4.007333185232471,0.0,3.4011973816621555,5.0106352940962555
4.859812404361672,0.0,3.4011973816621555,2.995732273553991
4.90527477843843,0.0,3.4011973816621555,2.995732273553991
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
4.727387818712341,0.0,3.4011973816621555,2.995732273553991
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
0.0,4.007333185232471,5.043425116919247,5.0106352940962555
0.0,4.762173934797756,5.043425116919247,2.995732273553991
0.0,4.007333185232471,5.043425116919247,5.0106352940962555
0.0,4.007333185232471,5.043425116919247,5.0106352940962555
0.0,4.454347296253507,5.043425116919247,2.995732273553991
4.007333185232471,0.0,3.4011973816621555,5.0106352940962555
4.007333185232471,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,2.995732273553991
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
7.2909747781429814,0.0,3.4011973816621555,5.0106352940962555
6.6039438246004725,0.0,3.4011973816621555,2.995732273553991
4.007333185232471,0.0,3.4011973816621555,5.0106352940962555
0.0,4.007333185232471,5.043425116919247,5.0106352940962555
0.0,4.007333185232471,5.043425116919247,5.0106352940962555
0.0,5.8888779583328805,5.043425116919247,2.995732273553991
4.007333185232471,0.0,3.4011973816621555,5.0106352940962555
4.204692619390966,0.0,2.3978952727983707,5.0238805208462765
4.204692619390966,0.0,2.3978952727983707,5.0238805208462765
0.0,4.204692619390966,5.204006687076795,5.313205979041787
4.007333185232471,0.0,3.970291913552122,5.313205979041787
6.349138991379798,0.0,3.970291913552122,3.6375861597263857
0.0,4.204692619390966,5.204006687076795,5.313205979041787
4.007333185232471,0.0,3.970291913552122,5.313205979041787
6.349138991379798,0.0,3.970291913552122,3.6375861597263857
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,7.2909747781429814,5.204006687076795,3.6375861597263857
0.0,7.2909747781429814,5.204006687076795,5.313205979041787
0.0,7.2909747781429814,5.204006687076795,5.313205979041787
0.0,7.214504414151143,5.204006687076795,3.6375861597263857
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,7.2909747781429814,5.204006687076795,3.6375861597263857
0.0,7.2909747781429814,5.204006687076795,5.313205979041787
0.0,7.2909747781429814,5.204006687076795,5.313205979041787
4.204692619390966,0.0,3.970291913552122,5.313205979041787
4.007333185232471,0.0,3.970291913552122,5.313205979041787
0.0,7.214504414151143,5.204006687076795,3.6375861597263857
4.77912349311153,0.0,3.970291913552122,3.6375861597263857
6.369900982828227,0.0,3.970291913552122,3.6375861597263857
4.77912349311153,0.0,3.970291913552122,3.6375861597263857
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,5.303304908059076,5.204006687076795,3.6375861597263857
4.007333185232471,0.0,3.970291913552122,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,5.303304908059076,5.204006687076795,3.6375861597263857
0.0,4.007333185232471,5.204006687076795,5.313205979041787
4.007333185232471,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,3.6375861597263857
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,5.313205979041787
7.2909747781429814,0.0,3.970291913552122,3.6375861597263857
6.873163834212518,0.0,3.970291913552122,3.6375861597263857
0.0,5.71042701737487,5.204006687076795,3.6375861597263857
4.007333185232471,0.0,3.970291913552122,5.313205979041787
4.3694478524670215,0.0,3.970291913552122,3.6375861597263857
4.007333185232471,0.0,3.970291913552122,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,4.007333185232471,5.204006687076795,5.313205979041787
0.0,5.262690188904886,5.204006687076795,3.6375861597263857
0.0,4.007333185232471,5.204006687076795,5.313205979041787
4.007333185232471,0.0,3.970291913552122,5.313205979041787
4.3694478524670215,0.0,3.970291913552122,3.6375861597263857
4.007333185232471,0.0,3.970291913552122,5.313205979041787
0.0,4.007333185232471,5.209486152841421,5.3230099791384085
4.007333185232471,0.0,3.9889840465642745,5.3230099791384085
4.442651256490317,0.0,2.5649493574615367,3.2188758248682006
0.0,5.560681631015528,5.5134287461649825,3.367295829986474
4.204692619390966,0.0,2.70805020110221,5.8916442118257715
0.0,4.204692619390966,5.5134287461649825,5.8916442118257715
4.007333185232471,0.0,2.70805020110221,5.8916442118257715
5.683579767338681,0.0,2.70805020110221,4.343805421853684
0.0,7.2909747781429814,5.5134287461649825,4.343805421853684
0.0,7.2909747781429814,5.5134287461649825,5.8916442118257715
0.0,7.2909747781429814,5.5134287461649825,4.343805421853684
0.0,6.340359303727752,5.5134287461649825,4.343805421853684
0.0,7.2909747781429814,5.5134287461649825,5.8916442118257715
4.204692619390966,0.0,2.70805020110221,5.8916442118257715
4.007333185232471,0.0,2.70805020110221,5.8916442118257715
4.204692619390966,0.0,2.70805020110221,5.8916442118257715
4.204692619390966,0.0,2.70805020110221,5.8916442118257715
4.007333185232471,0.0,2.70805020110221,5.8916442118257715
5.3612921657094255,0.0,2.70805020110221,4.343805421853684
4.955827057601261,0.0,2.70805020110221,4.343805421853684
0.0,4.663439094112067,5.5134287461649825,4.343805421853684
0.0,4.820281565605037,5.5134287461649825,4.343805421853684
4.007333185232471,0.0,2.70805020110221,5.8916442118257715
7.047517221357296,0.0,2.70805020110221,4.343805421853684
4.532599493153256,0.0,2.70805020110221,4.343805421853684
0.0,4.007333185232471,5.5134287461649825,5.8916442118257715
0.0,4.532599493153256,5.5134287461649825,4.343805421853684
0.0,4.007333185232471,5.5134287461649825,5.8916442118257715
4.007333185232471,0.0,2.70805020110221,5.8916442118257715
0.0,6.610696044717759,5.5134287461649825,4.343805421853684
4.007333185232471,0.0,2.70805020110221,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
5.176149732573829,0.0,4.890349128221754,4.189654742026425
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
6.779921907472252,0.0,4.890349128221754,4.189654742026425
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
6.779921907472252,0.0,4.890349128221754,4.189654742026425
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
0.0,4.007333185232471,5.5134287461649825,5.8916442118257715
0.0,4.007333185232471,5.5134287461649825,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,4.189654742026425
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
0.0,4.007333185232471,5.5134287461649825,5.8916442118257715
0.0,4.007333185232471,5.5134287461649825,5.8916442118257715
0.0,4.007333185232471,5.5134287461649825,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
7.2909747781429814,0.0,4.890349128221754,4.189654742026425
7.2909747781429814,0.0,4.890349128221754,5.8916442118257715
